Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1994-12-21,26.94100720218976,27.272588829293632,26.94100720218976,27.208114624023438,544500,21,2,51,12,1994
1994-12-22,27.208110925904357,27.235742724407306,27.09758373189256,27.125215530395508,222000,22,3,51,12,1994
1994-12-23,27.10680762139557,27.21733486959698,27.10680762139557,27.152860641479492,125800,23,4,51,12,1994
1994-12-27,27.24493785039616,27.35546498163509,27.226516661856337,27.300201416015625,95200,27,1,52,12,1994
1994-12-28,27.327854424260277,27.327854424260277,27.097589388666577,27.162063598632812,358200,28,2,52,12,1994
1994-12-29,27.263393576611342,27.263393576611342,27.15286630535481,27.180498123168945,220100,29,3,52,12,1994
1994-12-30,27.235752776162943,27.263384584863818,26.858118057250977,26.858118057250977,2209500,30,4,52,12,1994
1995-01-03,26.941003734341255,27.02389913044692,26.931793134773958,26.987056732177734,324300,3,1,1,1,1995
1995-01-04,27.106800064444542,27.116010665893555,26.96864104270935,27.116010665893555,351800,4,2,1,1,1995
1995-01-05,27.13443186879158,27.180484876036644,27.088378861546516,27.116010665893555,89800,5,3,1,1,1995
1995-01-06,27.17128377629006,27.26338982298935,27.060756520250916,27.143651962280273,448400,6,4,1,1,1995
1995-01-09,27.134427969981047,27.1712703704834,27.116006769729875,27.1712703704834,36800,9,0,2,1,1995
1995-01-10,27.235734980912923,27.34626214350033,27.19889259338379,27.19889259338379,229800,10,1,2,1,1995
1995-01-11,27.29101766660532,27.29101766660532,27.005488963377253,27.21733283996582,222400,11,2,2,1,1995
1995-01-12,27.189702917984278,27.24496654180132,27.134439294167237,27.226545333862305,40300,12,3,2,1,1995
1995-01-13,27.373912496257493,27.548913955688477,27.337070083745704,27.548913955688477,170600,13,4,2,1,1995
1995-01-16,27.539680312344622,27.7238922207884,27.539680312344622,27.71468162536621,105100,16,0,3,1,1995
1995-01-17,27.65944087893464,27.74233630614423,27.622598466841485,27.723915100097656,89500,17,1,3,1,1995
1995-01-18,27.705497759459696,27.751550781001352,27.63181292499305,27.696287155151367,84500,18,2,3,1,1995
1995-01-19,27.604177591075068,27.631809400475547,27.521282162873643,27.539703369140625,139100,19,3,3,1,1995
1995-01-20,27.50285158032497,27.51206218031838,27.38311378041063,27.438377380371094,78700,20,4,3,1,1995
1995-01-23,27.254170927177952,27.521278381347656,27.235749723442108,27.521278381347656,53700,23,0,4,1,1995
1995-01-24,27.51206200581821,27.558115005493164,27.493640805948225,27.558115005493164,32400,24,1,4,1,1995
1995-01-25,27.41996157836914,27.73312203979492,27.41996157836914,27.631805419921875,15700,25,2,4,1,1995
1995-01-26,27.613389883127127,27.69628531639869,27.558126260946086,27.659442901611328,9800,26,3,4,1,1995
1995-01-27,27.843637557527913,27.843637557527913,27.65942559882776,27.76995277404785,91200,27,4,4,1,1995
1995-01-30,27.714706540981346,27.73312774838645,27.613389900253267,27.650232315063477,26600,30,0,5,1,1995
1995-01-31,27.705482406970596,27.80679899821949,27.65942941094837,27.760746002197266,127500,31,1,5,1,1995
1995-02-01,27.797588411692644,27.898905002987746,27.705482419606184,27.751535415649414,380200,1,2,5,2,1995
1995-02-02,27.74233217154427,27.917333602905273,27.74233217154427,27.917333602905273,131700,2,3,5,2,1995
1995-02-03,28.09233060500493,28.359438010757437,28.046277604013117,28.313385009765625,405100,3,4,5,2,1995
1995-02-06,28.30417613161394,28.516019949065004,28.276544329337714,28.433124542236328,405400,6,0,6,2,1995
1995-02-07,28.47919084492797,28.47919084492797,28.377874189270077,28.469980239868164,702900,7,1,6,2,1995
1995-02-08,28.43313781962893,28.571296895526057,28.414716609509313,28.469980239868164,521500,8,2,6,2,1995
1995-02-09,28.42392721456912,28.469980239868164,28.368663584210267,28.469980239868164,390700,9,3,6,2,1995
1995-02-10,28.433128233680048,28.506813049316406,28.350232816089143,28.506813049316406,148300,10,4,6,2,1995
1995-02-13,28.48837658601214,28.57127195920131,28.48837658601214,28.516008377075195,79700,13,0,7,2,1995
1995-02-14,28.608120038432457,28.608120038432457,28.44232925907258,28.5528564453125,170200,14,1,7,2,1995
1995-02-15,28.55285813420638,28.746280721567132,28.525226336011986,28.70943832397461,431500,15,2,7,2,1995
1995-02-16,28.672611236572266,28.7002430495211,28.589715797725766,28.672611236572266,99300,16,3,7,2,1995
1995-02-17,28.644975811694753,28.663397018004524,28.552869780145894,28.56208038330078,49100,17,4,7,2,1995
1995-02-21,28.562067044165826,28.608120038432457,28.54364584645917,28.5528564453125,168000,21,1,8,2,1995
1995-02-22,28.580501226595565,28.764713287353516,28.562080020519772,28.764713287353516,386400,22,2,8,2,1995
1995-02-23,28.875230883088562,28.976547482678345,28.801546083386903,28.81075668334961,402800,23,3,8,2,1995
1995-02-24,28.847595166186895,28.89364815974722,28.773910376490377,28.884437561035156,307600,24,4,8,2,1995
1995-02-27,28.801546312612338,28.884441712936454,28.608123711856067,28.654176712036133,280900,27,0,9,2,1995
1995-02-28,28.62655590277475,28.89366340637207,28.62655590277475,28.89366340637207,493500,28,1,9,2,1995
1995-03-01,28.866018513742837,28.902860911335363,28.681806525780214,28.70943832397461,242600,1,2,9,3,1995
1995-03-02,28.700221960378816,28.746274948120117,28.617326582444473,28.746274948120117,488600,2,3,9,3,1995
1995-03-03,28.654182266074063,28.7554988861084,28.58049745150364,28.7554988861084,290000,3,4,9,3,1995
1995-03-06,28.56207811084508,28.773921966552734,28.52523570115679,28.773921966552734,85700,6,0,10,3,1995
1995-03-07,28.672594230405743,28.737068422379032,28.423908061365925,28.5528564453125,180900,7,1,10,3,1995
1995-03-08,28.598915057753043,28.6633892623921,28.497598450463098,28.62654685974121,155900,8,2,10,3,1995
1995-03-09,28.617338180541992,28.64496998438545,28.54365337029277,28.617338180541992,63500,9,3,10,3,1995
1995-03-10,28.644988129262202,29.114729092153638,28.608145700800126,29.041044235229492,192100,10,4,10,3,1995
1995-03-13,29.022611634996203,29.114717670016816,28.985769220987954,29.01340103149414,261300,13,0,11,3,1995
1995-03-14,29.096288479054497,29.262079296598966,29.096288479054497,29.225236892700195,223300,14,1,11,3,1995
1995-03-15,29.179185882366,29.22523889038741,29.05944806151033,29.16997528076172,278500,15,2,11,3,1995
1995-03-16,29.142328038428165,29.36338235983217,29.142328038428165,29.344961166381836,20400,16,3,11,3,1995
1995-03-17,29.300082840504594,29.411208312718895,29.281561928468875,29.37416648864746,89900,17,4,11,3,1995
1995-03-20,29.411208312718895,29.411208312718895,29.31860375254031,29.37416648864746,91700,20,0,12,3,1995
1995-03-21,29.374168721523358,29.55937785595919,29.253782784140064,29.300085067749023,104400,21,1,12,3,1995
1995-03-22,29.355669879822994,29.355669879822994,29.235283851924663,29.32788848876953,74900,22,2,12,3,1995
1995-03-23,29.290825121859417,29.42973197510883,29.25378329432624,29.34638786315918,220500,23,3,12,3,1995
1995-03-24,29.438981888230423,29.763097763061523,29.438981888230423,29.763097763061523,134000,24,4,12,3,1995
1995-03-27,29.809398355002294,29.883481979370117,29.735314730634475,29.883481979370117,132100,27,0,13,3,1995
1995-03-28,29.809398355002294,29.883481979370117,29.772356542818386,29.883481979370117,121900,28,1,13,3,1995
1995-03-29,29.855697083162806,30.161291997475576,29.707529851980855,29.874217987060547,246100,29,2,13,3,1995
1995-03-30,29.939065783956774,29.939065783956774,29.698293835183847,29.818679809570312,298400,30,3,13,3,1995
1995-03-31,29.587160570806606,29.735327885089205,29.364909599382706,29.698286056518555,541300,31,4,13,3,1995
1995-04-03,29.68901576135615,29.77235984802246,29.670494853208076,29.77235984802246,193300,3,0,14,4,1995
1995-04-04,29.781629696764668,29.966838836669922,29.781629696764668,29.966838836669922,66900,4,1,14,4,1995
1995-04-05,29.902015637703084,29.994620207655707,29.883494723712555,29.966838836669922,107200,5,2,14,4,1995
1995-04-06,30.04090580916757,30.10572897213433,29.985343098053203,30.07794761657715,352500,6,3,14,4,1995
1995-04-07,30.14277925770529,30.14277925770529,29.91126789627898,30.050174713134766,361400,7,4,14,4,1995
1995-04-10,30.003878388981274,30.105743408203125,29.98535747639548,30.105743408203125,285400,10,0,15,4,1995
1995-04-11,30.179826304942,30.189086761003658,29.98535672764719,30.003877639770508,250300,11,1,15,4,1995
1995-04-12,30.05018067044575,30.105743408203125,29.994617932688378,30.105743408203125,150900,12,2,15,4,1995
1995-04-13,30.161303048470803,30.281688967915112,30.142782137787062,30.272428512573242,243400,13,3,15,4,1995
1995-04-17,30.38355352724515,30.411334892859823,30.00387486384465,30.096479415893555,178900,17,0,16,4,1995
1995-04-18,30.12428683533864,30.12428683533864,29.92055664462931,29.994640350341797,329500,18,1,16,4,1995
1995-04-19,29.994620207655707,30.05944340662255,29.809411067750457,29.966838836669922,223000,19,2,16,4,1995
1995-04-20,30.050170092772493,30.096472357938552,29.892742391207893,30.01312828063965,207900,20,3,16,4,1995
1995-04-21,30.02239573861984,30.17056302172222,30.02239573861984,30.16130256652832,145000,21,4,16,4,1995
1995-04-24,30.142790078031457,30.513208389282227,30.142790078031457,30.513208389282227,169000,24,0,17,4,1995
1995-04-25,30.466887618591347,30.513189879409875,30.411324905609114,30.429845809936523,293200,25,1,17,4,1995
1995-04-26,30.374305101106437,30.47617014870161,30.300221430128126,30.45764923095703,204400,26,2,17,4,1995
1995-04-27,30.411335196247745,30.550242025706854,30.392814285653195,30.531721115112305,502200,27,3,17,4,1995
1995-04-28,30.522464985561545,30.62433000826821,30.327995396757906,30.578027725219727,130800,28,4,17,4,1995
1995-05-01,30.550248870942283,30.6150720725478,30.494686126708984,30.494686126708984,518700,1,0,18,5,1995
1995-05-02,30.522475068063446,30.605819205081826,30.457651850382486,30.55951690673828,228400,2,1,18,5,1995
1995-05-03,30.66135968723058,30.985475540161133,30.66135968723058,30.985475540161133,724700,3,2,18,5,1995
1995-05-04,31.0225217251116,31.226251718530243,30.89287536566337,30.96695899963379,311400,4,3,18,5,1995
1995-05-05,31.096627565486703,31.096627565486703,30.86511604400452,30.92993927001953,314900,5,4,18,5,1995
1995-05-08,30.902166280394926,31.254063888622376,30.874384890271706,31.152198791503906,183100,8,0,19,5,1995
1995-05-09,31.281832721395812,31.318874560023872,31.07810260894149,31.124404907226562,180600,9,1,19,5,1995
1995-05-10,31.207747914284514,31.21700837360626,31.013278268527845,31.16144561767578,330300,10,2,19,5,1995
1995-05-11,31.207737761555723,31.244779586791992,31.105872742155988,31.244779586791992,351700,11,3,19,5,1995
1995-05-12,31.12439120098313,31.337381679299884,31.11513074540414,31.26329803466797,94600,12,4,19,5,1995
1995-05-15,31.346645310239975,31.411468505859375,31.28182211462057,31.411468505859375,147200,15,0,20,5,1995
1995-05-16,31.402217020339382,31.50408207112786,31.346654265363846,31.42999839782715,221600,16,1,20,5,1995
1995-05-17,31.42999441332452,31.43925487131312,31.28182708550684,31.309608459472656,189200,17,2,20,5,1995
1995-05-18,31.254036443717197,31.272557354202362,30.855836868286133,30.855836868286133,577800,18,3,20,5,1995
1995-05-19,30.80953974801048,30.92992568631049,30.763237464048938,30.87436294555664,363900,19,4,20,5,1995
1995-05-22,30.976229076108254,31.263303246918223,30.95770816186245,31.21700096130371,216000,22,0,21,5,1995
1995-05-23,31.27255320955486,31.50406455993652,31.179948669402194,31.504064559936523,136800,23,1,21,5,1995
1995-05-24,31.559633573644305,31.661498588113226,31.29108035368078,31.485549926757812,370800,24,2,21,5,1995
1995-05-25,31.392929336094976,31.54109655420044,31.244762117989513,31.513315200805664,379900,25,3,21,5,1995
1995-05-26,31.392970839238476,31.402231302612883,31.03181276763662,31.152198791503906,518600,26,4,21,5,1995
1995-05-30,31.226252185777298,31.309596275241116,31.04104309807992,31.142908096313477,61500,30,1,22,5,1995
1995-05-31,31.087365592425396,31.791160583496094,31.087365592425396,31.791160583496094,564500,31,2,22,5,1995
1995-06-01,31.65224098602188,31.9485756002854,31.55963641906453,31.70780372619629,810100,1,3,22,6,1995
1995-06-02,31.578158397246003,31.957837134573595,31.467032913150124,31.735586166381836,112900,2,4,22,6,1995
1995-06-05,31.735576543343317,32.031911077742784,31.707795180743364,31.93004608154297,257200,5,0,23,6,1995
1995-06-06,31.90226256189341,32.013388004779536,31.874481201171875,31.874481201171875,165800,6,1,23,6,1995
1995-06-07,31.809668749849372,31.828189663240842,31.67076189941335,31.70780372619629,41900,7,2,23,6,1995
1995-06-08,31.698545506743134,31.791150080236395,31.63372230529785,31.63372230529785,141100,8,3,23,6,1995
1995-06-09,31.568900890709795,31.605942722203736,31.263305780884796,31.448514938354492,304900,9,4,23,6,1995
1995-06-12,31.550382273996558,31.754112362058763,31.531861356899995,31.624465942382812,378500,12,0,24,6,1995
1995-06-13,31.77263242648623,31.985622967380774,31.74485105158694,31.96710205078125,120000,13,1,24,6,1995
1995-06-14,31.92078153843049,31.97634425651305,31.81891655527913,31.939302444458008,389400,14,2,24,6,1995
1995-06-15,31.98561580517,32.143043561014785,31.930053067813017,32.07822036743164,274500,15,3,24,6,1995
1995-06-16,32.0150906320383,32.17344284057617,32.0150906320383,32.17344284057617,325100,16,4,24,6,1995
1995-06-19,32.266593830448286,32.55535376368844,32.247964157336014,32.53672409057617,134600,19,0,25,6,1995
1995-06-20,32.44360034802477,32.55537847153218,32.42497066077354,32.45291519165039,287800,20,1,25,6,1995
1995-06-21,32.5553618567487,32.58330637336393,32.434268951416016,32.434268951416016,158200,21,2,25,6,1995
1995-06-22,32.57399856909062,32.88138831824132,32.57399856909062,32.86275863647461,297000,22,3,25,6,1995
1995-06-23,32.78822392098303,32.80685359366541,32.695075557571144,32.79753875732422,315400,23,4,25,6,1995
1995-06-26,32.704405004726674,32.76029404774244,32.40633010864258,32.40633010864258,132900,26,0,26,6,1995
1995-06-27,32.39701835131316,32.61125970326261,32.322499620200304,32.341129302978516,127700,27,1,26,6,1995
1995-06-28,32.34114472572305,32.63921979231957,32.23868142158049,32.508811950683594,212600,28,2,26,6,1995
1995-06-29,32.508804253404094,32.59263784603465,32.22935894463558,32.45291519165039,89200,29,3,26,6,1995
1995-06-30,32.51810250126172,32.62988056772266,32.3690650793138,32.434268951416016,714100,30,4,26,6,1995
1995-07-03,32.47154056401723,32.55537414550781,32.47154056401723,32.55537414550781,9500,3,0,27,7,1995
1995-07-05,32.64851574479106,32.82549771316511,32.57399702126515,32.67646026611328,409300,5,2,27,7,1995
1995-07-06,32.68578140211548,33.09563446044922,32.62057750647148,33.09563446044922,202500,6,3,27,7,1995
1995-07-07,33.03041055283315,33.253966631024916,33.0117808796505,33.244651794433594,481700,7,4,27,7,1995
1995-07-10,33.272605244367604,33.356438796215116,33.20740137070843,33.26329040527344,400400,10,0,28,7,1995
1995-07-11,33.23535391529021,33.26329843932212,33.05837192975475,33.10494613647461,420500,11,1,28,7,1995
1995-07-12,33.17014432549808,33.57068243445523,33.10494044729575,33.514793395996094,203400,12,2,28,7,1995
1995-07-13,33.468202531437356,33.54272121227552,33.40299868570397,33.44025802612305,215600,13,3,28,7,1995
1995-07-14,33.26328559409685,33.44026751128751,33.235341080856216,33.412322998046875,543700,14,4,28,7,1995
1995-07-17,33.458910191987805,33.63589217796992,33.43096566788536,33.5986328125,171500,17,0,29,7,1995
1995-07-18,33.542735017652745,33.542735017652745,33.28191952737386,33.30986404418945,221200,18,1,29,7,1995
1995-07-19,33.17948064138096,33.21674002447067,32.313199984545356,32.94660949707031,486600,19,2,29,7,1995
1995-07-20,32.9838620231521,33.13289952452754,32.80687999026876,33.06769561767578,318900,20,3,29,7,1995
1995-07-21,33.039729419026216,33.160822309482185,32.90000685311547,33.03041458129883,94000,21,4,29,7,1995
1995-07-24,33.07700944026934,33.309880528978645,33.07700944026934,33.272621154785156,108400,24,0,30,7,1995
1995-07-25,33.309848616871115,33.57066398635445,33.20738543600266,33.52408981323242,107400,25,1,30,7,1995
1995-07-26,33.50548106969,33.66383335720313,33.4868513888061,33.49616622924805,167800,26,2,30,7,1995
1995-07-27,33.654515149115994,33.80355258127371,33.654515149115994,33.77560806274414,187700,27,3,30,7,1995
1995-07-28,33.8035528641954,33.8035528641954,33.533422516148654,33.56136703491211,415600,28,4,30,7,1995
1995-07-31,33.589309501329524,33.61725401838554,33.40301272095609,33.47753143310547,342500,31,0,31,7,1995
1995-08-01,33.52410170598705,33.52410170598705,33.23534173019222,33.42163848876953,141000,1,1,31,8,1995
1995-08-02,33.61726789421209,33.85945380866195,33.29124839399114,33.347137451171875,240400,2,2,31,8,1995
1995-08-03,33.114254368720495,33.35644019532717,33.05836533181126,33.33781051635742,1193600,3,3,31,8,1995
1995-08-04,33.40301318199249,33.4309576994342,33.337809307961834,33.37506866455078,240500,4,4,31,8,1995
1995-08-07,33.4495964050293,33.552059663301456,33.43096672170709,33.4495964050293,193100,7,0,32,8,1995
1995-08-08,33.46822608835151,33.570689346623666,33.34713314675714,33.4495964050293,951900,8,1,32,8,1995
1995-08-09,33.56135088248505,33.56135088248505,33.41231352080874,33.44025802612305,107100,9,2,32,8,1995
1995-08-10,33.47755803374989,33.55207680511049,33.22605718040786,33.365779876708984,280800,10,3,32,8,1995
1995-08-11,33.33781472409059,33.37507408673277,33.03973982295315,33.17946243286133,257200,11,4,32,8,1995
1995-08-14,33.26329013567602,33.47753143310547,33.18877142352665,33.47753143310547,254800,14,0,33,8,1995
1995-08-15,33.468212024528135,33.468212024528135,33.179452054374956,33.412322998046875,44400,15,1,33,8,1995
1995-08-16,33.38438499096469,33.50547790527344,33.34712563271585,33.50547790527344,374900,16,2,33,8,1995
1995-08-17,33.52411513831814,33.52411513831814,33.32850346343493,33.4495964050293,353800,17,3,33,8,1995
1995-08-18,33.61723935441613,33.62655418937163,33.45888716017255,33.48683166503906,85400,18,4,33,8,1995
1995-08-21,33.62656679246548,33.76628936916548,33.38438099285216,33.39369583129883,266700,21,0,34,8,1995
1995-08-22,33.44027458692181,33.51479330466425,33.27260747200131,33.45890426635742,220200,22,1,34,8,1995
1995-08-23,33.486847948115376,33.50547762708512,33.33781051635742,33.33781051635742,176500,23,2,34,8,1995
1995-08-24,33.34712414710907,33.44027253858144,33.23534607734222,33.37506866455078,167400,24,3,34,8,1995
1995-08-25,33.43095928068264,33.61725607243903,33.43095928068264,33.56136703491211,195000,25,4,34,8,1995
1995-08-28,33.654499233532746,33.654499233532746,33.38436901549443,33.44025802612305,293000,28,0,35,8,1995
1995-08-29,33.4775156401104,33.53340464785683,33.24464477450028,33.52408981323242,1133100,29,1,35,8,1995
1995-08-30,33.5520586056626,33.63589217796992,33.51479924019268,33.5986328125,437400,30,2,35,8,1995
1995-08-31,33.58932753798044,33.6824759781856,33.56138300591889,33.6265869140625,491900,31,3,35,8,1995
1995-09-01,33.61725579107656,33.831497099803286,33.589311272546986,33.77560806274414,629900,1,4,35,9,1995
1995-09-05,33.878066764372946,34.11093772096061,33.82217773479191,34.092308044433594,272200,5,1,36,9,1995
1995-09-06,34.12024187931158,34.19476056209468,34.11092704396369,34.157501220703125,214500,6,2,36,9,1995
1995-09-07,34.19479622454889,34.21342591467395,34.129592309111175,34.17616653442383,258800,7,3,36,9,1995
1995-09-08,34.306549072265625,34.306549072265625,34.0829929555851,34.306549072265625,107300,8,4,36,9,1995
1995-09-11,34.362440809078926,34.46490403729792,34.362440809078926,34.39970016479492,260700,11,0,37,9,1995
1995-09-12,34.4090260364296,34.55806350708008,34.325192459188706,34.55806350708008,139500,12,1,37,9,1995
1995-09-13,34.52080752058262,34.762993434110726,34.51149267775462,34.7164192199707,239800,13,2,37,9,1995
1995-09-14,34.83750373497506,35.06105990867544,34.744355329266575,35.03311538696289,457600,14,3,37,9,1995
1995-09-15,35.00470838903743,35.107718499331554,34.88296916778075,35.0234375,431200,15,4,37,9,1995
1995-09-18,34.90170235564743,34.920431468797766,34.72377578071926,34.892337799072266,307500,18,0,38,9,1995
1995-09-19,34.957899121137764,35.07963838944068,34.83615985283485,35.060909271240234,549600,19,1,38,9,1995
1995-09-20,35.11709459660727,35.229469299316406,35.089000920929976,35.229469299316406,290800,20,2,38,9,1995
1995-09-21,35.18263401470118,35.21072768040363,34.79868725010103,34.93915557861328,508500,21,3,38,9,1995
1995-09-22,34.65823457580926,34.98599415704496,34.63014089741763,34.94853591918945,449900,22,4,38,9,1995
1995-09-25,34.98598336482394,34.98598336482394,34.770598563595094,34.892337799072266,130000,25,0,39,9,1995
1995-09-26,34.995347394495205,35.07962840240274,34.79869170937762,34.882972717285156,466600,26,1,39,9,1995
1995-09-27,34.73314964790488,34.873618034186514,34.51776478893971,34.854888916015625,654400,27,2,39,9,1995
1995-09-28,34.88298197428386,35.117095947265625,34.854888297526045,35.117095947265625,456200,28,3,39,9,1995
1995-09-29,35.088987150199905,35.304371912530996,35.00470615624426,35.05152893066406,606600,29,4,39,9,1995
1995-10-02,35.0515303709069,35.1358113683256,34.789322823382086,34.87360382080078,293100,2,0,40,10,1995
1995-10-03,34.87361354582299,34.96725912462488,34.73314517762016,34.91107177734375,839700,3,1,40,10,1995
1995-10-04,34.92979115241324,34.92979115241324,34.826781044457064,34.87360382080078,248800,4,2,40,10,1995
1995-10-05,34.911079245366885,34.97663116455078,34.81743364653274,34.97663116455078,268800,5,3,40,10,1995
1995-10-06,34.99534659490285,35.107721269545294,34.99534659490285,35.00471115112305,75300,6,4,40,10,1995
1995-10-09,34.87359866113202,34.892327768898475,34.64884936793461,34.71440124511719,358200,9,0,41,10,1995
1995-10-10,34.35856226253124,34.69568634033203,34.32110403166448,34.69568634033203,360800,10,1,41,10,1995
1995-10-11,34.817443328356596,34.817443328356596,34.686339453532234,34.80807876586914,228100,11,2,41,10,1995
1995-10-12,34.83614639037433,35.04216661096257,34.83614639037433,35.0234375,199800,12,3,41,10,1995
1995-10-13,35.18264890682977,35.27629449880962,35.135826110839844,35.135826110839844,488100,13,4,41,10,1995
1995-10-16,35.03281800096917,35.09836991917468,34.96726608276367,34.96726608276367,443600,16,0,42,10,1995
1995-10-17,35.00472212636937,35.23883610527767,34.939170212275044,35.201377868652344,146000,17,1,42,10,1995
1995-10-18,35.369930405958264,35.41675318912739,35.19200382991558,35.304378509521484,228100,18,2,42,10,1995
1995-10-19,35.28564741543505,35.472938537597656,35.2388246348944,35.472938537597656,500600,19,3,42,10,1995
1995-10-20,35.44484038435289,35.47293404912252,35.25754928588867,35.25754928588867,748400,20,4,42,10,1995
1995-10-23,35.0889868981222,35.24818433000586,35.0889868981222,35.18263244628906,533000,23,0,43,10,1995
1995-10-24,35.229464960237735,35.26692318986053,35.13581938618075,35.22010040283203,172200,24,1,43,10,1995
1995-10-25,35.24817767104898,35.29500043628682,34.92978286743164,34.92978286743164,302700,25,2,43,10,1995
1995-10-26,34.98596743794231,35.014061094878556,34.33044877609649,34.611385345458984,606800,26,3,43,10,1995
1995-10-27,34.57393805220099,34.87360382080078,34.41474061263235,34.87360382080078,905800,27,4,43,10,1995
1995-10-30,34.95792020066952,35.11711780136906,34.95792020066952,35.098388671875,488700,30,0,44,10,1995
1995-10-31,35.19201446525026,35.266930940961274,34.94853591918945,34.94853591918945,508200,31,1,44,10,1995
1995-11-01,34.92980342542536,35.229469299316406,34.90170974974807,35.229469299316406,415700,1,2,44,11,1995
1995-11-02,35.173260345700804,35.45419692993164,35.173260345700804,35.45419692993164,326000,2,3,44,11,1995
1995-11-03,35.501033782958984,35.51039833948311,35.398023661193605,35.501033782958984,615000,3,4,44,11,1995
1995-11-06,35.491677683582374,35.491677683582374,35.36993841976006,35.379302978515625,311200,6,0,45,11,1995
1995-11-07,35.360574168935976,35.360574168935976,35.13582475684528,35.248199462890625,358200,7,1,45,11,1995
1995-11-08,35.29502097376401,35.58532228715926,35.29502097376401,35.566593170166016,357200,8,2,45,11,1995
1995-11-09,35.70705361281212,35.70705361281212,35.52912704091508,35.697689056396484,503700,9,3,45,11,1995
1995-11-10,35.50105130453435,35.72580077203866,35.491686743388335,35.678977966308594,795600,10,4,45,11,1995
1995-11-13,35.61339727553078,35.753865579273345,35.54784540045092,35.6414909362793,818500,13,0,46,11,1995
1995-11-14,35.57595262323161,35.65086908045347,35.40739059448242,35.40739059448242,341800,14,1,46,11,1995
1995-11-15,35.44486858171142,35.77262826476556,35.42613945696547,35.76326370239258,584700,15,2,46,11,1995
1995-11-16,35.763259375095366,35.99737340609232,35.75389481385549,35.95991516113281,577700,16,3,46,11,1995
1995-11-17,36.016082104121416,36.081633995626575,35.96925932447487,36.072269439697266,267000,17,4,46,11,1995
1995-11-20,36.12847691139747,36.13784147254609,35.875633760384574,35.8849983215332,448800,20,0,47,11,1995
1995-11-21,35.9224385007996,36.1752815246582,35.9130739443604,36.1752815246582,119200,21,1,47,11,1995
1995-11-22,36.147189183657396,36.184647410790724,36.06290817260742,36.06290817260742,351600,22,2,47,11,1995
1995-11-24,36.10039068546607,36.156578063964844,36.07229699621667,36.156578063964844,62400,24,4,47,11,1995
1995-11-27,36.23147598021639,36.34385067956056,36.165924072265625,36.165924072265625,273000,27,0,48,11,1995
1995-11-28,36.13783653253413,36.54987716674805,36.053555493717646,36.54987716674805,479000,28,1,48,11,1995
1995-11-29,36.615427357478616,36.615427357478616,36.46559440665517,36.58733367919922,549200,29,2,48,11,1995
1995-11-30,36.58733279060375,36.68097838259404,36.46559352101639,36.5030517578125,286200,30,3,48,11,1995
1995-12-01,36.54987716674805,36.606064525959034,36.46559612793156,36.54987716674805,465200,1,4,48,12,1995
1995-12-04,36.6341641251572,36.99938201904297,36.58734131824877,36.99938201904297,631700,4,0,49,12,1995
1995-12-05,36.9619031286971,37.280298037837134,36.933809460243566,37.24283981323242,567700,5,1,49,12,1995
1995-12-06,37.33648629100013,37.47695463671495,37.15855971976135,37.32712173461914,272800,6,2,49,12,1995
1995-12-07,37.2802993649342,37.327122147356874,37.10237279172803,37.13046646118164,289700,7,3,49,12,1995
1995-12-08,37.28966312015278,37.2990276764361,37.0180909879367,37.25220489501953,296900,8,4,49,12,1995
1995-12-11,37.327149289242165,37.48634686523743,37.252232782891454,37.41143035888672,186500,11,0,50,12,1995
1995-12-12,37.2428429622971,37.37394675949905,37.2428429622971,37.29903030395508,299400,12,1,50,12,1995
1995-12-13,37.345862348636466,37.579976330260315,37.345862348636466,37.53315353393555,390700,13,2,50,12,1995
1995-12-14,37.57061957018733,37.63617149864977,37.16794343820377,37.26158905029297,395000,14,3,50,12,1995
1995-12-15,37.312916407570675,37.312916407570675,37.14331224208172,37.27522659301758,416700,15,4,50,12,1995
1995-12-18,36.94544077804408,36.94544077804408,36.549697724568475,36.559120178222656,862300,18,0,51,12,1995
1995-12-19,36.57795893954428,36.9925468306674,36.53084667918938,36.9454345703125,1022600,19,1,51,12,1995
1995-12-20,37.05849044273233,37.09618023723295,36.58736801147461,36.58736801147461,1349800,20,2,51,12,1995
1995-12-21,36.80410430579805,36.88890638945196,36.634500138490225,36.77583694458008,857600,21,3,51,12,1995
1995-12-22,36.973706348410424,37.01139616120187,36.87005936323394,36.90774917602539,332800,22,4,51,12,1995
1995-12-26,37.05849793771418,37.10561019036828,36.98311833346762,37.08676528930664,432200,26,1,52,12,1995
1995-12-27,37.18100922375569,37.18100922375569,37.00198257011875,37.06793975830078,151800,27,2,52,12,1995
1995-12-28,36.992545483615864,37.18099451817326,36.93601077324865,37.030235290527344,256200,28,3,52,12,1995
1995-12-29,37.067920536492046,37.105610338766056,36.936006228532996,37.07734298706055,339200,29,4,52,12,1995
1996-01-02,37.03023211752796,37.473087310791016,36.992542313846,37.473087310791016,514400,2,1,1,1,1996
1996-01-03,37.595585169739564,37.6898096939745,37.3882912164227,37.57674026489258,610300,3,2,1,1,1996
1996-01-04,37.62385058342656,37.76518736247775,36.91716668817061,37.218685150146484,1129700,4,3,1,1,1996
1996-01-05,36.97370259184816,37.237531254583054,36.88890052168337,37.143306732177734,302400,5,4,1,1,1996
