hidden_size,dropout_rate,use_bn,learning_rate,batch_size,train_loss,val_loss,MAE,MSE,Percent Error
128,0.1,True,0.0005,16,0.6587125451537676,6.295447157070882,4.992413365446179,54.246948717441484,6.4900865646933745
128,0.3,False,0.001,32,0.5705470671108113,5.620366949258848,5.05166701512621,47.68695645020643,6.515614536034667
128,0.2,False,0.0005,8,0.5890293590856852,6.780626380057431,5.021398013790712,54.51620390346618,6.5179409896372915
128,0.1,False,0.001,32,0.5719552466948996,6.287106610928659,5.032195865555314,51.444968029821766,6.520778581066309
32,0.0,True,0.0005,32,0.6477023172395485,7.168818444825486,5.049393091770197,55.173217478863336,6.522338949946322
128,0.1,True,0.0005,32,0.6139870905333914,6.857588816639593,5.058125780118223,52.32237613492103,6.561424839865754
128,0.1,False,0.0005,32,0.6030230230190438,6.614810733541698,5.092425812474939,55.09100917169137,6.614334407701238
64,0.1,False,0.001,8,0.6094153626281146,7.2600006909168435,5.121648654558801,55.58924265081215,6.624981872866593
64,0.1,False,0.001,32,0.608211051333264,6.860250723797617,5.182976718927851,52.455270863957224,6.66505662115045
128,0.2,True,0.001,32,0.6427785993003642,5.870060127359689,5.158508399306545,52.91458970676512,6.678377281929407
64,0.0,True,0.0005,16,0.5891764304446429,7.318063736437167,5.140178427790964,58.974002445817796,6.680047734875234
128,0.1,True,0.001,32,0.6202090570963945,6.972198983125908,5.155101432547664,61.71438123818015,6.713736522570709
128,0.3,False,0.001,16,0.575934781126715,5.348148449552416,5.21651539328872,49.63949218832222,6.731240325555379
128,0.2,False,0.001,8,0.5309886592791787,5.232983530439016,5.358081239106639,60.81651291728039,6.945664427761651
128,0.1,True,0.001,16,0.6595798701492708,6.921803928530493,5.3899981315562275,63.62922170681989,6.988021512172971
64,0.2,False,0.001,32,0.5896239890853987,5.320484772869123,5.493537819464475,53.43838947039491,7.071539934249669
32,0.0,False,0.001,8,0.5739864642262543,7.105892006028135,5.4634321023296835,62.764413838198955,7.078879649267431
64,0.0,True,0.0005,32,0.5173589711038458,10.841100166485555,5.441676297724642,72.32541829368785,7.089577042797583
128,0.1,False,0.0005,8,0.5263968582537129,6.536875602414838,5.50979924233544,59.9332835870824,7.099021602695592
64,0.0,False,0.0005,32,0.5914383078773732,5.599706773346048,5.520272784201515,63.293135195366595,7.172754505663739
64,0.0,True,0.001,32,0.5663520385334486,9.924646628497051,5.5434439627540035,70.40405275702246,7.186448476018674
128,0.1,False,0.001,8,0.45996393936698793,5.275642060580048,5.581247552025397,61.81995713252329,7.204582985178075
64,0.1,False,0.001,16,0.5729652170518145,5.064408482586426,5.668627608848723,65.88225744522977,7.329654281034605
64,0.1,False,0.0005,8,0.5889438861299257,5.929512610744401,5.67669449357797,62.08804408799543,7.343420119119346
128,0.1,False,0.001,16,0.5221747424916842,5.231295871417784,5.839318514186026,63.492763358695655,7.528214790158197
128,0.2,False,0.0005,32,0.5765972364813026,5.088345079564572,5.8569183198032,60.806621194030896,7.539404942268375
128,0.0,True,0.001,16,0.5797755658287653,10.092513970124761,5.838578243129301,84.68755227384023,7.601209481487443
128,0.0,False,0.0005,32,0.5207697629166056,6.398429038437499,6.090976007726808,67.9271206385087,7.857000066288633
128,0.2,False,0.001,32,0.5209706524923158,4.940059693865601,6.3241737769928985,66.48558016714776,8.082806293384632
128,0.1,False,0.0005,16,0.5497992865269965,5.548605451076925,6.365448111729906,75.12287773037579,8.205446984069619
64,0.0,False,0.0005,8,0.562375650917628,6.037916935500116,6.454690498705732,75.53803931261591,8.315505277912491
128,0.0,True,0.0005,16,0.5806046793625214,8.860266575860818,6.499251927761052,104.29824594412413,8.498530767708289
64,0.0,False,0.001,16,0.4882368731049671,5.771520872052722,6.870802597652208,93.91307581435325,8.877277784725216
64,0.0,False,0.0005,16,0.5719869908440511,5.891111201859788,6.968934138721188,82.62054084002929,8.927368907584265
128,0.0,False,0.001,16,0.4032506929637696,5.808419374136434,7.1426856868314434,97.09057447365365,9.209207972353846
128,0.0,False,0.001,8,0.34900642349818284,5.7693901124586695,7.1675648998740495,97.83099681595355,9.225642707444782
128,0.0,True,0.0005,32,0.48923646729510994,9.256436200316166,7.3056427961943164,114.31851902331738,9.44687959680185
128,0.0,False,0.0005,16,0.49996139347426166,6.154515275448263,7.65407751474949,98.75965588808195,9.822228611528677
128,0.0,False,0.001,32,0.4494543590271143,7.2569872267618525,7.940179359991819,116.88799175481243,10.21974307203831
64,0.0,False,0.001,8,0.47074654615764167,7.226608957008667,8.125279690571968,111.89708570507612,10.406171499774459
128,0.0,True,0.001,32,0.5158533579907523,7.658125851399875,8.375154922182197,117.87812271851496,10.699182480039799
128,0.0,False,0.0005,8,0.46011875290860493,8.450237317160514,8.751404225431532,131.9321784809434,11.185202467095735
