Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2009-09-24,80.6115208137632,80.78575542272408,79.20246646967097,79.55094146728516,228636800,24,3,39,9,2009
2009-09-25,79.37668085023599,79.81606451861295,78.8539655971775,79.1266860961914,204059000,25,4,39,9,2009
2009-09-28,79.4296968794857,80.71754475989127,79.41454831181296,80.54330444335938,118285800,28,0,40,9,2009
2009-09-29,80.68726600749574,81.07361528559265,80.13424775694752,80.30091094970703,133733900,29,1,40,9,2009
2009-09-30,80.57363953123517,80.64939395922755,79.25549398915213,79.99031829833984,254383000,30,2,40,9,2009
2009-10-01,78.0282189050126,80.09634802682069,77.99033881696913,78.0054931640625,281840600,1,3,40,10,2009
2009-10-02,77.28580895498294,78.10397027563023,77.26308321491325,77.64186096191406,224748800,2,4,40,10,2009
2009-10-05,77.95247523400222,79.02820283804117,77.72520623385168,78.80093383789062,149875000,5,0,41,10,2009
2009-10-06,79.36909980890245,80.38422734571161,79.32364832117796,79.92969512939453,202491100,6,1,41,10,2009
2009-10-07,79.74787422822844,80.23271512200066,79.59636542246182,80.14938354492188,159200300,7,2,41,10,2009
2009-10-08,80.71757187848627,81.1872527701103,80.18727935673745,80.76302337646484,183305800,8,3,41,10,2009
2009-10-09,80.78572272291045,81.25540924072266,80.57360809541144,81.25540924072266,135008300,9,4,41,10,2009
2009-10-12,81.63418370903226,81.88417263578806,81.27055451968488,81.57357788085938,118031000,12,0,42,10,2009
2009-10-13,81.3539003520871,81.59631792759122,80.87664237585142,81.40692901611328,157692700,13,1,42,10,2009
2009-10-14,82.36145556157437,82.89174223282681,81.37663085245845,82.80841064453125,191421600,14,2,42,10,2009
2009-10-15,82.40691547089548,83.11144256591797,82.36904115033236,83.11144256591797,173873600,15,3,42,10,2009
2009-10-16,82.42204951757275,82.77809578567212,81.99024306762757,82.49022674560547,192069400,16,4,42,10,2009
2009-10-19,82.62660938515711,83.42961666917842,82.36904319205291,83.17205047607422,159530400,19,0,43,10,2009
2009-10-20,83.2932249499818,83.32352786355798,82.33113200761957,82.73263549804688,180921100,20,1,43,10,2009
2009-10-21,82.6038832269731,83.56597652779557,81.92965904284502,81.99026489257812,225379300,21,2,43,10,2009
2009-10-22,81.95994207253638,83.08869829628165,81.43722685993443,82.82355499267578,238444000,22,3,43,10,2009
2009-10-23,83.09627476821444,83.1493034284874,81.53570631789955,81.8766098022461,240033200,23,4,43,10,2009
2009-10-26,81.96749872359807,82.80838574927616,80.76298831257728,80.9902572631836,242028200,26,0,44,10,2009
2009-10-27,81.08118904861027,81.35390957442958,80.42211926095656,80.61907958984375,253266300,27,1,44,10,2009
2009-10-28,80.4145272529823,80.66452198548743,79.05092487540023,79.09638214111328,248821400,28,2,44,10,2009
2009-10-29,79.68730408061127,80.95242100060504,79.49791511247953,80.7933349609375,198110600,29,3,44,10,2009
2009-10-30,80.52817571573001,80.77059331604973,78.3615658842576,78.45246887207031,325608100,30,4,44,10,2009
2009-11-02,78.88424560081916,79.85392141544634,78.08881585951353,79.02818298339844,254222900,2,0,45,11,2009
2009-11-03,78.58879715194385,79.391809822218,78.4372883807845,79.2781753540039,228362600,3,1,45,11,2009
2009-11-04,79.92969550375933,80.55089088423,79.27819720476685,79.48273468017578,247996700,4,2,45,11,2009
2009-11-05,80.04332179012292,80.96753470159776,79.87665864519937,80.94480895996094,180015300,5,3,45,11,2009
2009-11-06,80.49785934580487,81.36147226390526,80.33877336401696,81.15692901611328,170954100,6,4,45,11,2009
2009-11-09,81.77813639507023,83.05083021613905,81.71753633097468,83.00537872314453,159495700,9,0,46,11,2009
2009-11-10,82.80838557881061,83.2780720452417,82.55081949636387,83.02050018310547,171899800,10,1,46,11,2009
2009-11-11,83.56595381163095,83.95230877403978,83.04324439392646,83.44474792480469,169466200,11,2,46,11,2009
2009-11-12,83.33109739286449,83.76290375725813,82.38415310430922,82.59626770019531,157144500,12,3,46,11,2009
2009-11-13,82.80839725203735,83.39928967006615,82.38416798364545,83.04324340820312,150963000,13,4,46,11,2009
2009-11-16,83.61899957244944,84.61140151102538,83.57354807805521,84.24777221679688,210922200,16,0,47,11,2009
2009-11-17,84.02805001857715,84.38410200860586,83.70987811332617,84.34622192382812,147134100,17,1,47,11,2009
2009-11-18,84.28567201049589,84.41445512783365,83.76295658405182,84.29324340820312,156486800,18,2,47,11,2009
2009-11-19,83.71745541174154,84.32349631126785,82.67202517907879,83.19474029541016,208734600,19,3,47,11,2009
2009-11-20,82.76292416501775,83.14927902199568,82.58111249454704,82.89928436279297,134196000,20,4,47,11,2009
2009-11-23,83.8765466306549,84.64925070446297,83.78563788915814,83.95230102539062,148010200,23,0,48,11,2009
2009-11-24,84.08867763872468,84.24018645772888,83.33869915917926,84.08110046386719,138420100,24,1,48,11,2009
2009-11-25,84.21744753932374,84.46744225329769,83.95230425769535,84.37653350830078,109564800,25,2,48,11,2009
2009-11-27,82.11903993160323,83.57354550434148,82.03570834131904,83.00537872314453,126001800,27,4,48,11,2009
2009-11-30,82.93719252483777,83.48262772092856,81.90691641051501,83.2856674194336,160874800,30,0,49,11,2009
2009-12-01,84.02805082233478,84.58864602802245,83.88411921411941,84.31592559814453,159613700,1,1,49,12,2009
2009-12-02,84.30080955080228,84.85382783476504,84.02808899702505,84.27808380126953,132315100,2,2,49,12,2009
2009-12-03,84.50534022363004,84.98259823155081,83.5508184280972,83.6189956665039,167324900,3,3,49,12,2009
2009-12-04,84.72498079207128,85.13406134190902,83.36138473896699,84.0962142944336,274907800,4,4,49,12,2009
2009-12-07,84.02046453641766,84.49014514264238,83.70228690483079,83.9674301147461,127973800,7,0,50,12,2009
2009-12-08,83.36141654936708,83.91442888502996,82.77809551731181,83.0356674194336,169863700,8,1,50,12,2009
2009-12-09,83.01295475274515,83.46748701549069,82.5887196317835,83.34627532958984,155063400,9,2,50,12,2009
2009-12-10,83.86140760492987,84.17958536845303,83.6720186936453,83.81595611572266,138014600,10,3,50,12,2009
2009-12-11,84.17200469970703,84.36139360313005,83.79322689286096,84.17200469970703,124854000,11,4,50,12,2009
2009-12-14,84.74774169921875,84.84622184030921,84.18714642925406,84.74774169921875,107141500,14,0,51,12,2009
2009-12-15,84.43716002191321,84.78563496022821,84.08868508359822,84.35382843017578,120408800,15,1,51,12,2009
2009-12-16,84.69473306956405,84.94472206832259,84.29322367704198,84.48261260986328,155358200,16,2,51,12,2009
2009-12-17,83.87655660697021,84.03564258874393,83.3917214873673,83.46747589111328,183390100,17,3,51,12,2009
2009-12-18,83.93209455465824,84.00826263059982,83.23139241813914,83.93971252441406,174591200,18,4,51,12,2009
2009-12-21,84.35859341063485,85.07452550367573,84.35859341063485,84.792724609375,118039600,21,0,52,12,2009
2009-12-22,84.97552496358605,85.28017979679183,84.86889664358517,85.0973892211914,91707500,22,1,52,12,2009
2009-12-23,85.30300711963258,85.38678732363243,84.9221901235628,85.26492309570312,111783100,23,2,52,12,2009
2009-12-24,85.4477274141103,85.75999435841831,85.30301508263696,85.6686019897461,39677500,24,3,52,12,2009
2009-12-28,85.98850430366899,86.05704859404483,85.54675506299826,85.85140991210938,87508500,28,0,53,12,2009
2009-12-29,86.07226149765684,86.08749162117293,85.72191054872327,85.72952270507812,80572500,29,1,53,12,2009
2009-12-30,85.47818977743727,85.79807467557013,85.43248778427079,85.69905853271484,73138400,30,2,53,12,2009
2009-12-31,85.88947961247929,85.91233351781106,84.83842658870493,84.87651062011719,90637900,31,3,53,12,2009
2010-01-04,85.58481865655575,86.3616828159703,84.92981292119543,86.31598663330078,118944600,4,0,1,1,2010
2010-01-05,86.26268608088718,86.58257103161056,85.95041328793761,86.54448699951172,111579900,5,1,1,1,2010
2010-01-06,86.46073346813678,86.81870256146475,86.39218916216807,86.6054458618164,116074400,6,2,1,1,2010
2010-01-07,86.44547127729118,87.07762898166595,86.20174859510907,86.97100067138672,131091100,7,3,1,1,2010
2010-01-08,86.74252548203563,87.29852104907519,86.56735285613578,87.26043701171875,126402800,8,4,1,1,2010
2010-01-11,87.64884920177616,87.68692741837135,87.00907356842539,87.38227844238281,106375700,11,0,2,1,2010
2010-01-12,86.80344175433203,86.98623231646022,86.23221616322515,86.56733703613281,163333500,12,1,2,1,2010
2010-01-13,86.78819322806405,87.54221508272538,86.34644991790229,87.29849243164062,161822000,13,2,2,1,2010
2010-01-14,87.19947847152633,87.6945417532095,87.14616432185625,87.53459930419922,115718800,14,3,2,1,2010
2010-01-15,87.38226224190299,87.46603662720354,86.21695746264548,86.55207824707031,212283100,15,4,2,1,2010
2010-01-19,86.5368720189996,87.68693537253516,86.51401811400129,87.63362121582031,139172700,19,1,3,1,2010
2010-01-20,87.03956008231602,87.16903650861853,86.04943905606324,86.74252319335938,216490200,20,2,3,1,2010
2010-01-21,86.76536806550588,87.03193887763358,84.96791085971924,85.07453918457031,344859600,21,3,3,1,2010
2010-01-22,84.69368942172906,85.10497243505873,83.08664138866166,83.17803955078125,345942400,22,4,3,1,2010
2010-01-25,83.93966634846508,84.09199660574168,83.33036275177416,83.60454559326172,186937500,25,0,4,1,2010
2010-01-26,83.27706714774509,84.13771737323486,83.04858041124511,83.25421905517578,211168800,26,1,4,1,2010
2010-01-27,83.14759487936094,83.84068471269326,82.50782501241461,83.65027618408203,271863600,27,2,4,1,2010
2010-01-28,83.9244311358414,83.97012730484909,82.18790698389166,82.69058227539062,316104000,28,3,4,1,2010
2010-01-29,83.04859054732485,83.62743414322496,81.66241659113783,81.7918930053711,310677600,29,4,4,1,2010
2010-02-01,82.37072825341023,83.07143022380916,81.87566493119972,83.06381225585938,187865000,1,0,5,2,2010
2010-02-02,83.21614918773138,84.22911819505549,82.92672449066096,84.06917572021484,216327900,2,1,5,2,2010
2010-02-03,83.68835440331999,84.14533952063267,83.40655349989193,83.65027618408203,172730700,3,2,5,2,2010
2010-02-04,83.0028956339903,83.04097385657033,81.05310817853281,81.06834411621094,356715700,4,3,5,2,2010
2010-02-05,81.1597404378289,81.40346315523828,79.6517079397358,81.23590850830078,493585800,5,4,5,2,2010
2010-02-08,81.29683248476142,81.74619968219142,80.5885124497812,80.64944458007812,224166900,8,0,6,2,2010
2010-02-09,81.59383396365199,82.37070376093688,80.93882837410013,81.66238403320312,337820500,9,1,6,2,2010
2010-02-10,81.53291509035029,81.95181026824156,80.81697733177926,81.50244903564453,240511500,10,2,6,2,2010
2010-02-11,81.39583687347765,82.44688982040618,80.92362164820469,82.3554916381836,223591600,11,3,6,2,2010
2010-02-12,81.4872008045228,82.33261480989583,81.12161982484008,82.28691864013672,304622100,12,4,6,2,2010
2010-02-16,82.9115204184015,83.66553683982245,82.11941995303826,83.58175659179688,159317500,16,1,7,2,2010
2010-02-17,83.98538773077543,84.0920218482808,83.58172259673024,83.97777557373047,168845100,17,2,7,2,2010
2010-02-18,83.84068166883638,84.64801194137941,83.8102156080678,84.47283935546875,193708600,18,3,7,2,2010
2010-02-19,84.25194031232846,84.97549016039306,84.05391388022873,84.64798736572266,222684900,19,4,7,2,2010
2010-02-22,84.9602906338891,84.98313872835793,84.41191312340791,84.66325378417969,132346900,22,0,8,2,2010
2010-02-23,84.43476613037906,84.69371896383501,83.41417330186938,83.63504791259766,207497000,23,1,8,2,2010
2010-02-24,83.88637025169893,84.54137597184078,83.67311365645395,84.40428161621094,176350700,24,2,8,2,2010
2010-02-25,83.20089460589948,84.35096354628769,82.9724078976754,84.29003143310547,259634700,25,3,8,2,2010
2010-02-26,84.3662013633099,84.63277793009212,83.86352591072838,84.34335327148438,173589300,26,4,8,2,2010
2010-03-01,84.69367856774375,85.30298794884317,84.67083048284337,85.21920776367188,147709700,1,0,9,3,2010
2010-03-02,85.58481208732208,85.86661293989599,85.30300542394207,85.45532989501953,160992400,2,1,9,3,2010
2010-03-03,85.6762082807788,86.04179516285804,85.31823936583626,85.53150177001953,150785000,3,2,9,3,2010
2010-03-04,85.64576158370967,85.9123381964982,85.32587662133265,85.79047393798828,135770400,4,3,9,3,2010
2010-03-05,86.34644207950677,87.08522212202509,86.14079766115582,87.01667785644531,176118800,5,4,9,3,2010
2010-03-08,87.02430160118048,87.22232225542976,86.87958928316228,87.03191375732422,114631200,8,0,10,3,2010
2010-03-09,86.77294782896962,87.5802778790382,86.72725165581264,87.1766128540039,154556700,9,1,10,3,2010
2010-03-10,87.21470492872125,87.80116051136328,87.1385426961556,87.56505584716797,186088800,10,2,10,3,2010
2010-03-11,87.35942326585017,87.95350270630296,87.09285251034315,87.93064880371094,160791100,11,3,10,3,2010
2010-03-12,88.31149262799225,88.32672856767711,87.69457071934939,87.93829345703125,162074800,12,4,10,3,2010
2010-03-15,87.78593278807237,88.02203745871964,87.28325157995185,87.96110534667969,146816800,15,0,11,3,2010
2010-03-16,88.20485716550998,88.74561676445451,87.96113444752359,88.6618423461914,168673000,16,1,11,3,2010
2010-03-17,88.92837940598048,89.476756766001,88.6694208478349,89.18733215332031,177468100,17,2,11,3,2010
2010-03-18,89.1949614883976,89.3168199112643,88.78367841596028,89.14164733886719,196509100,18,3,11,3,2010
2010-03-19,88.6904296875,89.69992644432533,88.34627948544914,88.6904296875,226641100,19,4,11,3,2010
2010-03-22,88.18566854002061,89.32518057995634,88.13213484809131,89.1645736694336,184477800,22,0,12,3,2010
2010-03-23,89.29461548019638,89.86819342114237,89.00399892255237,89.79171752929688,182941600,23,1,12,3,2010
2010-03-24,89.45522072921234,89.80701451571574,88.39219002974389,89.35579681396484,196072600,24,2,12,3,2010
2010-03-25,89.95992847625757,90.37290513928765,89.10338947269982,89.21045684814453,223396300,25,3,12,3,2010
2010-03-26,89.37869782156439,89.79931794224021,88.80512015586065,89.15691375732422,205808500,26,4,12,3,2010
2010-03-29,89.60813027851366,89.88344803985912,89.24104381987573,89.72284698486328,134513500,29,0,13,3,2010
2010-03-30,89.82994197994438,90.11290916466214,89.40932170695598,89.7840576171875,145772500,30,1,13,3,2010
2010-03-31,89.43989330250969,89.87581218423573,89.17987417486799,89.47813415527344,161078700,31,2,13,3,2010
2010-04-01,90.0899658203125,90.43411020601826,89.55462297787093,90.0899658203125,161215200,1,3,13,4,2010
2010-04-05,90.43411548009648,90.88532729365788,90.1817398040014,90.82415008544922,105847600,5,0,14,4,2010
2010-04-06,90.56411688450329,91.198877769525,90.46469882475621,91.03827667236328,110384200,6,1,14,4,2010
2010-04-07,90.85476576142955,91.28303550642983,90.09763853185564,90.51826477050781,184576300,7,2,14,4,2010
2010-04-08,90.20467555077268,90.98474470582417,89.93700705040627,90.831787109375,158704000,8,3,14,4,2010
2010-04-09,91.02298854458331,91.46655686514254,90.85474392429808,91.4283218383789,133006500,9,4,14,4,2010
2010-04-12,91.5430321351805,91.81070649439953,91.43596472538738,91.57362365722656,110279000,12,0,15,4,2010
2010-04-13,91.48184732394877,91.80304952663715,91.00768752374039,91.64244842529297,125043600,13,1,15,4,2010
2010-04-14,91.97892486854528,92.6825180053711,91.83362247370691,92.6825180053711,161609000,14,2,15,4,2010
2010-04-15,92.52959206280502,92.9731604054014,92.49900053903254,92.75902557373047,144615300,15,3,15,4,2010
2010-04-16,92.43015275297009,92.75900426455793,90.81648671177572,91.28299713134766,366786700,16,4,15,4,2010
2010-04-19,91.01533101330793,91.71891841247749,90.602354278647,91.62714385986328,217947800,19,0,16,4,2010
2010-04-20,92.20073112786436,92.52193917754148,91.67304344181414,92.4454574584961,157708000,20,1,16,4,2010
2010-04-21,92.49900766272363,92.71314834562287,91.76482853985152,92.27722930908203,192910100,21,2,16,4,2010
2010-04-22,91.62714917302476,92.66723749068912,91.09946151041638,92.55252075195312,115360300,22,3,16,4,2010
2010-04-23,92.49134590577792,93.19493336368151,92.25426308375052,93.15669250488281,177335500,23,4,16,4,2010
2010-04-26,93.18728638176131,93.39377768891927,92.71313239518645,92.80490112304688,143457300,26,0,17,4,2010
2010-04-27,92.2695432281365,92.79723079820627,90.43409323444398,90.60999298095703,355853300,27,1,17,4,2010
2010-04-28,91.04593186201012,91.5277351844595,90.4494059609837,91.29830169677734,300674100,28,2,17,4,2010
2010-04-29,91.84894090634167,92.62136078731194,91.82599872364467,92.43016815185547,193775000,29,3,17,4,2010
2010-04-30,92.445455678588,92.54487957753835,90.83943880006781,90.86238098144531,270000900,30,4,17,4,2010
2010-05-03,91.29829471179023,92.29249863603445,91.16063579666005,92.04012298583984,182747900,3,0,18,5,2010
2010-05-04,91.01535936580183,91.03065221196711,89.41698562625125,89.87584686279297,360353400,4,1,18,5,2010
2010-05-05,89.14168072851854,90.09000070182391,88.69046876656904,89.34052276611328,328973200,5,2,18,5,2010
2010-05-06,88.91223779881203,89.47816644860676,80.30091860772401,86.37319946289062,647356600,6,3,18,5,2010
2010-05-07,86.14377568572,87.00796452140338,83.67356946300468,85.08839416503906,637558800,7,4,18,5,2010
2010-05-10,88.56808002066548,89.21049034931217,87.87979115854363,88.83575439453125,396159600,10,0,19,5,2010
2010-05-11,88.00216951092071,89.75349521947084,87.87980922562144,88.5833969116211,317849800,11,1,19,5,2010
2010-05-12,88.93515781048484,89.95230392624593,88.78220021709845,89.8222885131836,235607100,12,2,19,5,2010
2010-05-13,89.57758761986699,89.99821382763027,88.62927361069012,88.70574951171875,234452500,13,3,19,5,2010
2010-05-14,88.04040193999938,88.20100308109477,86.3196679264582,87.0997314453125,345601400,14,4,19,5,2010
2010-05-17,87.33679199730793,87.58151833297264,85.47839938016348,87.14559936523438,325739800,17,0,20,5,2010
2010-05-18,87.85681704884107,88.11684200587302,85.67722268501126,85.96018981933594,360556800,18,1,20,5,2010
2010-05-19,85.47840766517005,86.2431782675898,84.40008414982128,85.47076416015625,394742700,19,2,20,5,2010
2010-05-20,83.65060619578377,84.04064083582843,82.18989738265435,82.2434310913086,530418300,20,3,20,5,2010
2010-05-21,80.99685867902735,83.65060781333037,80.57623250665569,83.44412231445312,500909400,21,4,20,5,2010
2010-05-24,82.99289825802371,83.65825074295577,82.29696008538708,82.3734359741211,269823000,24,0,21,5,2010
2010-05-25,80.38500050746599,82.49576800659246,79.82671566418934,82.45752716064453,396505200,25,1,21,5,2010
2010-05-26,82.96230249411494,83.71942361967697,81.71572290368269,81.96044921875,349719300,26,2,21,5,2010
2010-05-27,83.5053040385932,84.73658517664312,83.1917452905773,84.70599365234375,300870500,27,3,21,5,2010
2010-05-28,84.61420793629757,84.67539097683887,83.24526803654949,83.64295196533203,297933500,28,4,21,5,2010
2010-06-01,82.8628904452737,84.08652219553504,82.11341855093583,82.23577880859375,277909400,1,1,22,6,2010
2010-06-02,82.65640249197698,84.38477973496305,82.22048351161517,84.37713623046875,240243700,2,2,22,6,2010
2010-06-03,84.62184788082531,84.93540071800285,83.80354376732046,84.66773223876953,226618300,3,3,22,6,2010
2010-06-04,83.0617271090432,83.61236282008399,81.41746931488977,81.69278717041016,398475600,4,4,22,6,2010
2010-06-07,81.98336209970414,82.2969206785271,80.6144285930743,80.67560577392578,264609100,7,0,23,6,2010
2010-06-08,80.73679904463036,81.70041124092396,80.03321178023438,81.53981018066406,357774300,8,1,23,6,2010
2010-06-09,82.01397754899875,82.80933947958503,80.75975453704137,81.1039047241211,268023300,9,2,23,6,2010
2010-06-10,82.48813874705391,83.57411135337412,81.09625680289741,83.47469329833984,317890600,10,3,23,6,2010
2010-06-11,82.74052889773067,83.93356910629448,82.68699519182681,83.88003540039062,214128200,11,4,23,6,2010
2010-06-14,84.52243692721561,84.98130391582156,83.66589766258825,83.7500228881836,207196100,14,0,24,6,2010
2010-06-15,84.33889066800477,85.73077275883408,84.19358240440488,85.654296875,238268700,15,1,24,6,2010
2010-06-16,85.21072623988472,85.97549672669338,85.0424757992291,85.62370300292969,216374000,16,2,24,6,2010
2010-06-17,85.86842756763977,85.90666842509175,84.92776315557202,85.76136016845703,263185800,17,3,24,6,2010
2010-06-18,85.93120987150952,86.16172913447562,85.57774231163022,85.8543701171875,174006600,18,4,24,6,2010
2010-06-21,86.92239957968356,86.98386782395454,85.13200579199909,85.6084213256836,213140700,21,0,25,6,2010
2010-06-22,85.60847130547637,85.9849901698638,84.07165291410256,84.19459533691406,239355400,22,1,25,6,2010
2010-06-23,84.24836373871294,84.54804278486294,83.35701233189369,83.93331909179688,254639900,23,2,25,6,2010
2010-06-24,83.51837846837371,83.62595526244273,82.32734213940104,82.54249572753906,268523600,24,3,25,6,2010
2010-06-25,82.78835537087149,83.31087354456197,82.04299796079161,82.88825225830078,238726500,25,4,25,6,2010
2010-06-28,83.01121863843281,83.23405793933262,82.32733513610015,82.62701416015625,169218600,28,0,26,6,2010
2010-06-29,81.46672332375714,82.61165700708048,79.568757931511,80.0759048461914,373649500,29,1,26,6,2010
2010-06-30,79.85305419134473,80.59072605688317,79.05390820472105,79.31517028808594,284101700,30,2,26,6,2010
2010-07-01,79.26141773409124,79.52267407308265,77.70922771862132,78.96173858642578,382924800,1,3,26,7,2010
2010-07-02,79.23068072957574,79.46888572857196,78.08575255254863,78.53142547607422,233385200,2,4,26,7,2010
2010-07-06,79.63791415431761,80.19885534511472,78.28551257324874,79.0462417602539,256935300,6,1,27,7,2010
2010-07-07,79.24604184390152,81.63579502014638,79.16151635953295,81.53590393066406,253769400,7,2,27,7,2010
2010-07-08,82.21974129262273,82.43489481781936,81.38217851775102,82.34268951416016,210842100,8,3,27,7,2010
2010-07-09,82.31966986722816,82.96513659967381,82.16599038271548,82.95745086669922,144999900,9,4,27,7,2010
