Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2002-09-12,59.77204650945593,59.831322160079395,58.612829654982,58.91580581665039,43601700,12,3,37,9,2002
2002-09-13,58.415249003501664,59.21220915535391,58.125443484622856,59.06071853637695,41131000,13,4,37,9,2002
2002-09-16,58.82359678927204,59.20561218261719,58.26374941630137,59.20561218261719,28167600,16,0,38,9,2002
2002-09-17,59.86425306831396,60.06184860943288,57.796107844872864,57.84880065917969,47609700,17,1,38,9,2002
2002-09-18,57.308702414588986,58.29008204999513,56.82788935727338,57.26918029785156,54719400,18,2,38,9,2002
2002-09-19,56.636922856060295,57.170429106610285,55.787269592285156,55.787269592285156,48510500,19,3,38,9,2002
2002-09-20,56.182889081862555,56.3681356751208,55.6073021738946,55.80577850341797,46325600,20,4,38,9,2002
2002-09-23,55.34265629039764,55.613908760272906,54.70752301601713,55.349273681640625,46893800,23,0,39,9,2002
2002-09-24,54.54211520876914,55.34264780839781,54.151769946708164,54.45610427856445,69507000,24,1,39,9,2002
2002-09-25,55.15741542701412,56.08364839330533,54.277489061446374,55.80577850341797,59294400,25,2,39,9,2002
2002-09-26,56.2490416467866,56.877562573180725,55.87193110998634,56.718780517578125,53638000,26,3,39,9,2002
2002-09-27,56.23580632973293,56.65261107716207,54.74721145629883,54.74721145629883,64648300,27,4,39,9,2002
2002-09-30,54.25101836418283,54.78029861116229,53.52326181027897,54.112083435058594,73096400,30,0,40,9,2002
2002-10-01,54.53548639334048,56.74521979337061,53.90035334936315,56.71214294433594,67198100,1,1,40,10,2002
2002-10-02,56.030717259763215,56.58645696871113,54.64797528329724,55.01185607910156,56749100,2,2,40,10,2002
2002-10-03,55.00523157298744,55.97116359520691,54.21792870622652,54.45610427856445,55547000,3,3,40,10,2002
2002-10-04,54.78029149789356,54.859679991318444,52.649946099434715,53.457096099853516,68483700,4,4,40,10,2002
2002-10-07,52.96752392318887,53.72174509212448,51.968514772505586,52.352237701416016,53188000,7,0,41,10,2002
2002-10-08,52.802113076391095,53.79450966876586,51.73694033010164,53.172611236572266,79531000,8,1,41,10,2002
