hidden_size,dropout_rate,use_bn,learning_rate,batch_size,train_loss,val_loss,MAE,MSE,Percent Error
16,0.2,True,0.0005,8,0.6022434684048351,10.964125869882867,28.628988639366092,1154.9254536232834,10.283890609472286
16,0.3,True,0.0005,16,0.602927575269316,10.959281478283252,28.70447825626606,1160.897909061703,10.308985535209331
16,0.3,True,0.0005,8,0.607844460058607,10.969066343155314,28.70827435157027,1160.7453467371208,10.311747019514634
16,0.2,True,0.001,32,0.594961743891409,10.846780632911845,28.718026822441765,1161.0753060135532,10.315941596665537
32,0.3,True,0.0001,16,0.6255772443952045,10.96690552285377,28.73024932294689,1161.5408142358574,10.320717499770293
64,0.2,True,0.0001,8,0.6022514978721949,11.113564731973284,28.72786691195136,1162.601362007502,10.325438022629967
32,0.3,False,0.001,16,0.5787682919386785,11.24952504026129,28.708548345995833,1151.4248095673238,10.328374960706041
16,0.3,True,0.0001,32,0.6553213619982077,11.16269850020713,28.77322850720636,1167.5811119262762,10.333345301711041
16,0.3,True,0.0001,16,0.6310978196862755,10.96820710314081,28.787186947931346,1166.2240853137796,10.341572750686222
32,0.3,True,0.0001,8,0.6255512241845117,11.085536875686746,28.81301722033271,1168.291228667748,10.351444515566396
16,0.3,True,0.001,8,0.6007462217767015,11.219098438861522,28.917783337499483,1175.8587819208549,10.386135048451907
64,0.3,True,0.0001,16,0.6100158979851975,11.232612065812374,28.903131783482877,1172.2876911195156,10.386137093946845
16,0.3,True,0.001,32,0.5991499677852348,11.180160878566987,28.93746596925771,1177.488781960106,10.394110248661264
32,0.3,True,0.001,8,0.5986514038654135,11.26273280090474,28.940160290948278,1177.2824966857058,10.395127158552198
32,0.2,True,0.0001,32,0.6279666120340343,11.184504353746455,28.96608669776815,1180.55723703173,10.408945915783177
32,0.3,True,0.0005,8,0.5932853448688135,11.255759557257306,28.981929643464028,1180.4626880046387,10.409819785420172
32,0.3,True,0.0005,32,0.6041809470972784,11.162847830386873,28.97983905175004,1180.1729639288055,10.410355756063144
16,0.1,True,0.0001,8,0.6092131363831864,11.205931369674968,28.98866953558884,1181.5906202488868,10.416497664472837
16,0.1,True,0.0005,32,0.5869959702620818,11.23599668360771,29.007175985887763,1178.2651314971984,10.424836371646347
16,0.2,True,0.0005,16,0.6020191142786602,11.353677198988326,29.052331534873904,1183.5915724078325,10.437356618337546
16,0.1,True,0.001,32,0.5914635402015131,11.459311351370303,29.13939846048937,1189.2313676068047,10.470206624567288
16,0.2,True,0.0001,16,0.6245909435592825,11.187070617523599,29.20076035719651,1195.912486267301,10.49260457126512
32,0.3,True,0.001,32,0.5872748713208059,11.423093517790448,29.22116071868006,1196.9955589016135,10.496510586356427
16,0.0,True,0.0001,16,0.6067620776504533,11.567835395894152,29.24156557280442,1202.6687113666562,10.507881138186947
64,0.3,True,0.0001,8,0.6137135125055612,11.557966876347015,29.24889719834062,1198.7034281211932,10.50913327533322
16,0.3,True,0.0001,8,0.6275049960867971,11.514945373636609,29.318442387669407,1206.0995714037201,10.53129076553758
16,0.3,True,0.0005,32,0.6131305095952461,11.519548809781988,29.38968784322157,1208.4323650598185,10.558028807553075
32,0.3,True,0.0005,16,0.594804836980298,11.5049486137451,29.402424925138842,1209.1704572269155,10.565400189973506
16,0.1,True,0.0001,16,0.6369229833658605,11.343499190756615,29.425856718270786,1213.2155945406555,10.577518509788726
16,0.2,True,0.0005,32,0.5957980925914569,11.643189821852014,29.52970345494602,1216.5712357641123,10.61276507751687
16,0.1,True,0.0005,8,0.5978487861139482,11.794391880263674,29.579589940888177,1222.7734094698899,10.627222032827557
16,0.2,True,0.001,8,0.5987988749317602,11.754395873622693,29.5843106054817,1222.950939449995,10.628294901703311
32,0.1,True,0.0001,16,0.600900077398686,11.797926941577423,29.582439214165078,1222.400045611759,10.630765073514961
32,0.1,True,0.0001,8,0.6016311949440557,11.875317694151658,29.60963581601252,1225.0573934427648,10.6392076363186
64,0.2,True,0.0001,32,0.6216553962842013,11.697916859768807,29.62232198133393,1223.0701394799382,10.645736040928433
16,0.2,True,0.001,16,0.5873167200000198,11.790974753207347,29.704064131921417,1228.1589256064974,10.675815044292818
64,0.3,True,0.0001,32,0.6261913980344082,11.88848819732666,29.73400501686319,1232.450043695458,10.686913113518123
16,0.0,True,0.0005,32,0.5765160547973763,11.700179681372136,29.707801960507503,1224.4276887035464,10.68957614661375
128,0.2,True,0.0001,32,0.602598573957753,11.668124718361714,29.729537583409318,1223.5357407043073,10.699197840883828
32,0.1,True,0.0001,32,0.6112362013990723,11.661219341196913,29.758862328972043,1228.5200846028818,10.702289659824368
16,0.0,True,0.0005,16,0.5802633251423849,12.17859772164771,29.827747820543042,1241.516921900741,10.720074065043194
32,0.2,True,0.0005,8,0.5912962772397914,12.065421182044009,29.933231359830906,1246.935798822677,10.756560603777888
32,0.2,True,0.001,16,0.5912288733815875,12.016963481395804,29.93307746057485,1244.7856755541238,10.761279131146306
32,0.0,True,0.0001,32,0.5699893504330236,11.749497431897103,29.95936369149691,1238.2177292849735,10.782849315495891
128,0.0,True,0.001,32,0.48025281802201886,11.96189216755806,29.955071600552266,1234.9252123865883,10.810468371807334
16,0.1,True,0.001,8,0.5929704697790988,12.379246734558267,30.12937096714657,1263.46680289176,10.825396650951864
32,0.3,True,0.001,16,0.5871432247189035,12.24178668057665,30.148746043238148,1261.8167380485427,10.834368526164308
32,0.2,True,0.001,8,0.5933343435004566,12.321216614449277,30.16462182163876,1264.8970413652803,10.840001100316773
32,0.0,True,0.0001,8,0.5802391081861621,12.399544391860353,30.16726709664342,1260.5433555972984,10.849919755230085
32,0.2,True,0.0005,16,0.5856041855044515,12.275603195961486,30.205183171846503,1265.3996179111596,10.857614077239592
32,0.2,True,0.0005,32,0.590114716862002,12.123407519117315,30.245604756403353,1265.3403531727909,10.87592399271762
64,0.2,True,0.0001,16,0.6023429510294542,12.34903259886072,30.286380895316128,1271.8962456909126,10.892778579508793
64,0.3,True,0.0005,8,0.5929435690278001,12.527187680817667,30.328936905190545,1276.4077434383773,10.898552289048279
32,0.2,True,0.001,32,0.5821230046022312,12.309454085979056,30.32382801976697,1270.9137664948898,10.905413255085094
64,0.3,True,0.0005,16,0.5900765937532794,12.379928377841383,30.34687724227298,1274.3334385267592,10.909057084438869
64,0.3,True,0.0005,32,0.6004939358118933,12.27975798059017,30.348987310191998,1273.9884653362037,10.909627822158946
32,0.1,True,0.0005,8,0.5888912130522932,12.503819530568226,30.387163173361863,1279.2905560536897,10.923769031198193
16,0.1,True,0.001,16,0.5851541354411688,12.448869000343567,30.416923308435734,1278.1683605622275,10.935932550290458
128,0.3,True,0.0005,8,0.5884232175010562,12.621998057276645,30.495990038803466,1284.8840727846323,10.96643125358915
16,0.0,True,0.0001,8,0.5968614253834782,12.703141890561328,30.602690606155193,1304.042949190312,11.013098437934818
64,0.3,True,0.001,8,0.5903935700875742,12.75298357682025,30.64761454534151,1299.4541003932068,11.015522768476114
128,0.1,True,0.0001,32,0.5797505033967162,12.489500153318366,30.56744562852288,1272.0805368240817,11.017630480441705
128,0.3,True,0.0001,8,0.6116619118725473,12.809179634489912,30.69321728612763,1301.9578636622878,11.034535126630209
128,0.3,True,0.0001,32,0.6331384041676155,12.751087741648897,30.70659001600837,1298.692998728698,11.045721418180154
128,0.2,True,0.0005,8,0.5855252859531305,12.64360403253677,30.712331214317906,1299.0621359058991,11.048318874418793
128,0.3,True,0.0001,16,0.6066697208239482,12.749080579077944,30.795727854761584,1304.0798011343666,11.076367930721162
16,0.1,True,0.0005,16,0.5906204763165226,12.908748918898564,30.814304900232614,1307.1946864642057,11.079216567416964
32,0.1,True,0.001,32,0.578775922124542,12.935896566066337,30.825501338240322,1307.0889754871287,11.086094793568225
64,0.2,True,0.0005,32,0.5791494400582762,12.921368625316212,31.009778981499707,1313.88034253577,11.161260735671613
128,0.2,True,0.001,8,0.5856893906668041,12.94377547540563,31.081866479362667,1325.205583808757,11.182679310652713
32,0.1,True,0.0005,32,0.5726884897482022,12.685981566855249,31.071467634853697,1315.8285974666696,11.188392250320096
64,0.2,True,0.001,8,0.5891908704147719,13.010016426000188,31.133872698472732,1330.4237495928721,11.2008593088795
64,0.3,True,0.001,32,0.5799172439432552,13.034660003540363,31.212242235745297,1331.5719205842474,11.230624611805517
64,0.2,True,0.0005,8,0.5912392330212132,13.367159037640754,31.26919940169357,1344.0153212817308,11.242868108135838
64,0.2,True,0.0005,16,0.5830211369162611,13.247536058628814,31.259807483460605,1336.8712968243162,11.245701650773617
32,0.0,True,0.001,8,0.5768200101947513,13.225418927631479,31.36015853274722,1351.1253300390756,11.28007869047014
128,0.2,True,0.0001,8,0.6105512377016904,13.368164035107228,31.351378722658836,1346.701452589614,11.28487426103094
128,0.3,True,0.0005,16,0.5804327815006941,13.24686160747041,31.370026776139234,1343.81929351254,11.288139291056345
64,0.1,True,0.0001,16,0.5850520201116546,13.236336665711505,31.439240732370067,1347.2172978536018,11.321677837797848
64,0.3,True,0.001,16,0.5812298041140591,13.364011156305352,31.481543090172725,1353.9966681405285,11.328830349567362
64,0.1,True,0.001,8,0.5805412506343972,13.198653782555397,31.472898196921108,1351.0395543792688,11.333494629534458
64,0.1,True,0.0001,8,0.5917833684890019,13.606044678929006,31.511661907975174,1362.9709289853818,11.338729661622203
128,0.1,True,0.0005,32,0.5496053730762243,13.187003852965985,31.46722067268837,1339.698490296458,11.342847135714461
128,0.1,True,0.0005,16,0.5628347809311331,12.985928017027835,31.46995159928299,1341.5040970116966,11.344677202917289
128,0.1,True,0.0001,8,0.5833556187560416,13.379424261666358,31.498559173664933,1351.3251578996424,11.347834740881241
128,0.1,True,0.0001,16,0.5780445800411735,13.139379042767464,31.489512945929,1339.9503561289366,11.349205846668777
128,0.2,True,0.001,32,0.5566359693678016,13.180421481233962,31.520314070400566,1343.485389906654,11.361005271231944
128,0.3,True,0.001,32,0.5706903521016113,13.26730455946415,31.57716706374596,1353.4175459597905,11.37030335259647
128,0.2,True,0.0005,16,0.5766391256697837,13.226105650688739,31.586738533809267,1355.6833068562528,11.37303657496864
64,0.1,True,0.0001,32,0.5946217554722756,13.337686895816883,31.641021072832913,1363.6712106894383,11.394868429957373
16,0.0,True,0.0001,32,0.6829898116357646,14.025062063907056,31.668707801555765,1371.4474270026503,11.396694188379175
64,0.2,True,0.001,16,0.5734926933440727,13.380559335870945,31.66052054245845,1364.353121611146,11.397454950786864
16,0.0,True,0.001,8,0.5808519317855013,13.384587454415382,31.682011377147404,1369.5882920827867,11.40263572307256
16,0.0,True,0.0005,8,0.580460082713695,13.678884574453882,31.693797330578064,1374.2273986427092,11.403562112578047
128,0.0,True,0.001,8,0.5682388764335389,13.748326409623978,31.740777838830923,1373.865483074583,11.434420411413683
64,0.1,True,0.0005,32,0.5696857639629277,13.542213404432255,31.80357500071235,1366.6492332472562,11.456112054191674
128,0.3,True,0.0005,32,0.5756600963118409,13.61521726060421,31.862723458287572,1377.7997786414226,11.472204145352897
